"","Player","Date","Team","Position","TOI","G","A1","A2","iCF","iFF","iSF","ixG","iSCF","iFOW","iFOL","iPENT","iPEND","iHF","iHA","iGVA","iTKA","iBLK","A","P","P1","G60","A60","P60","P160","iCF60","iFF60","iSF60","ixG60","ixFSh%","iSCF60","iFO%","iPENDIFF","iSh%","iCSh%","iFSh%"
"329","SIDNEY.CROSBY","2013-02-24","PIT","C",16.68,2,0,0,4,4,4,0.27,0,9,12,0,0,0,0,0,0,1,0,2,2,7.19,0,7.19,7.19,14.39,14.39,14.39,0.96,6.64,0,0.43,0,50,50,50
"330","SIDNEY.CROSBY","2013-02-22","PIT","C",16.45,0,0,0,3,2,2,0.11,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.94,7.29,7.29,0.39,5.41,0,0.3,1,0,0,0
"331","SIDNEY.CROSBY","2013-02-20","PIT","C",14.92,0,0,0,3,3,2,0.17,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.06,12.06,8.04,0.66,5.51,0,0.75,0,0,0,0
"332","SIDNEY.CROSBY","2013-02-17","PIT","C",16.66,0,1,1,2,2,2,0.31,2,6,8,1,0,0,1,2,0,0,2,2,1,0,7.2,7.2,0,7.2,7.2,7.2,1.13,15.62,7.2,0.43,-1,0,0,0
"333","SIDNEY.CROSBY","2013-02-15","PIT","C",17.11,0,0,0,4,4,2,0.14,0,11,10,0,0,0,2,0,1,1,0,0,0,0,0,0,0,14.03,14.03,7.01,0.5,3.59,0,0.52,0,0,0,0
"334","SIDNEY.CROSBY","2013-02-13","PIT","C",13.27,1,1,0,2,2,2,0.38,1,8,7,0,0,0,1,1,1,0,1,2,2,4.52,4.52,9.04,4.52,9.04,9.04,9.04,1.7,18.75,4.52,0.53,0,50,50,50
"335","SIDNEY.CROSBY","2013-02-10","PIT","C",16.31,0,0,0,6,5,4,0.44,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.07,18.39,14.71,1.63,8.84,7.36,0.81,0,0,0,0
"336","SIDNEY.CROSBY","2013-02-09","PIT","C",10.33,0,0,0,4,4,3,0.51,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23,23.23,17.42,2.98,12.84,11.62,0.6,0,0,0,0
"337","SIDNEY.CROSBY","2013-02-07","PIT","C",13.67,0,1,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0,1,1,1,0,4.39,4.39,0,0,0,0,0,NA,0,0.47,0,NA,NA,NA
"338","SIDNEY.CROSBY","2013-02-05","PIT","C",9.07,0,0,0,3,2,2,0.51,2,7,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.85,13.23,13.23,3.35,25.34,13.23,0.64,0,0,0,0
"339","SIDNEY.CROSBY","2013-02-03","PIT","C",16.67,0,1,1,5,4,3,0.36,3,11,11,0,1,2,0,1,2,0,2,2,1,0,7.2,7.2,0,18,14.4,10.8,1.29,8.97,10.8,0.5,1,0,0,0
"340","SIDNEY.CROSBY","2013-02-02","PIT","C",15.5,1,2,0,7,6,4,0.82,2,11,7,2,1,2,0,0,0,0,2,3,3,3.87,7.74,11.61,3.87,27.1,23.23,15.48,3.18,13.68,7.74,0.61,-1,25,14.29,16.67
"341","SIDNEY.CROSBY","2013-01-31","PIT","C",12.28,0,0,0,3,2,1,0.26,1,8,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,14.66,9.77,4.89,1.25,12.76,4.89,0.53,0,0,0,0
"342","SIDNEY.CROSBY","2013-01-29","PIT","C",14.4,0,0,1,5,5,4,0.42,3,11,10,0,0,0,0,1,0,0,1,1,0,0,4.17,4.17,0,20.83,20.83,16.67,1.74,8.37,12.5,0.52,0,0,0,0
"343","SIDNEY.CROSBY","2013-01-27","PIT","C",14.21,0,0,0,1,1,1,0.07,0,11,5,0,1,0,1,1,1,2,0,0,0,0,0,0,0,4.22,4.22,4.22,0.3,7.04,0,0.69,1,0,0,0
"344","SIDNEY.CROSBY","2013-01-25","PIT","C",19.95,2,0,0,4,4,3,0.3,2,7,5,0,0,4,2,1,0,2,0,2,2,6.02,0,6.02,6.02,12.03,12.03,9.02,0.91,7.54,6.02,0.58,0,66.67,50,50
"345","SIDNEY.CROSBY","2013-01-23","PIT","C",13.89,1,0,0,4,4,4,0.59,2,11,5,0,0,0,1,0,0,1,0,1,1,4.32,0,4.32,4.32,17.28,17.28,17.28,2.55,14.75,8.64,0.69,0,25,25,25
"346","SIDNEY.CROSBY","2013-01-20","PIT","C",10.88,0,1,0,6,5,5,0.48,3,3,8,0,0,2,1,0,0,0,1,1,1,0,5.51,5.51,0,33.09,27.57,27.57,2.64,9.59,16.54,0.27,0,0,0,0
"347","SIDNEY.CROSBY","2013-01-19","PIT","C",14.42,0,0,0,5,4,3,0.38,2,10,6,0,2,0,2,0,2,0,0,0,0,0,0,0,0,20.8,16.64,12.48,1.57,9.44,8.32,0.62,2,0,0,0
"348","SIDNEY.CROSBY","2012-04-22","PIT","C",15.53,0,0,0,4,1,1,0.09,0,7,10,0,0,0,3,0,0,1,0,0,0,0,0,0,0,15.45,3.86,3.86,0.34,8.87,0,0.41,0,0,0,0
"349","SIDNEY.CROSBY","2012-04-20","PIT","C",14.78,0,0,0,2,2,2,0.04,0,13,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.12,8.12,8.12,0.17,2.13,0,0.76,0,0,0,0
"350","SIDNEY.CROSBY","2012-04-18","PIT","C",9.18,1,0,0,5,3,2,0.25,1,4,7,0,0,2,1,0,0,1,0,1,1,6.54,0,6.54,6.54,32.68,19.61,13.07,1.66,8.46,6.54,0.36,0,50,20,33.33
"351","SIDNEY.CROSBY","2012-04-15","PIT","C",13.61,0,0,0,3,3,0,0.09,0,4,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,13.23,13.23,0,0.39,2.97,0,0.44,-1,NA,0,0
"352","SIDNEY.CROSBY","2012-04-13","PIT","C",16.95,1,1,0,4,3,2,0.2,1,12,11,1,1,0,2,2,0,0,1,2,2,3.54,3.54,7.08,3.54,14.16,10.62,7.08,0.72,6.74,3.54,0.52,0,50,25,33.33
"353","SIDNEY.CROSBY","2012-04-11","PIT","C",14.51,1,0,1,5,5,2,0.59,4,7,7,0,1,0,2,0,0,1,1,2,1,4.14,4.14,8.27,4.14,20.68,20.68,8.27,2.44,11.82,16.54,0.5,1,50,20,20
"354","SIDNEY.CROSBY","2012-04-07","PIT","C",7.45,0,0,1,1,0,0,0,0,2,6,0,0,0,0,0,2,0,1,1,0,0,8.05,8.05,0,8.05,0,0,0,NA,0,0.25,0,NA,0,NA
"355","SIDNEY.CROSBY","2012-04-05","PIT","C",13.21,0,0,1,4,4,4,0.29,1,6,6,0,0,0,1,0,0,1,1,1,0,0,4.54,4.54,0,18.17,18.17,18.17,1.31,7.2,4.54,0.5,0,0,0,0
"356","SIDNEY.CROSBY","2012-04-03","PIT","C",13.7,0,0,0,3,3,1,0.06,0,7,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,13.14,13.14,4.38,0.25,1.92,0,0.44,-1,0,0,0
"357","SIDNEY.CROSBY","2012-04-01","PIT","C",15.66,0,1,0,6,4,4,0.32,2,10,10,0,0,0,1,1,0,1,1,1,1,0,3.83,3.83,0,22.99,15.33,15.33,1.23,8.05,7.66,0.5,0,0,0,0
"358","SIDNEY.CROSBY","2012-03-30","PIT","C",14.86,1,0,1,3,3,2,0.29,2,5,9,0,0,0,1,0,1,0,1,2,1,4.04,4.04,8.08,4.04,12.11,12.11,8.08,1.16,9.54,8.08,0.36,0,50,33.33,33.33
"359","SIDNEY.CROSBY","2012-03-29","PIT","C",11.47,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.38,0,NA,NA,NA
"360","SIDNEY.CROSBY","2012-03-27","PIT","C",15.25,0,0,0,2,1,1,0.05,0,12,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7.87,3.93,3.93,0.2,5.16,0,0.86,0,0,0,0
"361","SIDNEY.CROSBY","2012-03-25","PIT","C",14.5,1,1,0,3,2,2,0.19,1,9,5,0,0,1,1,2,0,0,1,2,2,4.14,4.14,8.28,4.14,12.41,8.28,8.28,0.79,9.52,4.14,0.64,0,50,33.33,50
"362","SIDNEY.CROSBY","2012-03-24","PIT","C",11.62,1,1,0,3,2,2,0.25,1,6,7,0,0,1,0,0,2,0,1,2,2,5.16,5.16,10.33,5.16,15.49,10.33,10.33,1.31,12.69,5.16,0.46,0,50,33.33,50
"363","SIDNEY.CROSBY","2012-03-22","PIT","C",17.93,0,0,0,1,1,1,0.1,1,7,11,1,0,0,2,0,0,1,0,0,0,0,0,0,0,3.35,3.35,3.35,0.34,10.23,3.35,0.39,-1,0,0,0
"364","SIDNEY.CROSBY","2012-03-20","PIT","C",15.16,0,2,0,3,2,1,0.1,0,12,8,0,1,2,2,0,0,0,2,2,2,0,7.92,7.92,0,11.87,7.92,3.96,0.41,5.2,0,0.6,1,0,0,0
"365","SIDNEY.CROSBY","2012-03-18","PIT","C",13.12,0,0,0,2,1,1,0.03,0,9,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9.15,4.57,4.57,0.13,2.83,0,0.6,0,0,0,0
"366","SIDNEY.CROSBY","2012-03-17","PIT","C",11.74,0,1,1,4,4,4,0.35,2,2,5,0,0,0,0,0,1,0,2,2,1,0,10.22,10.22,0,20.44,20.44,20.44,1.81,8.86,10.22,0.29,0,0,0,0
"367","SIDNEY.CROSBY","2012-03-15","PIT","C",11.07,0,2,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,2,2,2,0,10.84,10.84,0,0,0,0,0,NA,0,0.5,0,NA,NA,NA
"368","SIDNEY.CROSBY","2011-12-05","PIT","C",12.57,0,0,0,4,2,2,0.31,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.09,9.55,9.55,1.46,15.31,9.55,0.47,0,0,0,0
"369","SIDNEY.CROSBY","2011-12-03","PIT","C",16.13,0,1,0,6,5,5,0.74,2,6,9,0,0,1,0,0,1,0,1,1,1,0,3.72,3.72,0,22.32,18.6,18.6,2.75,14.79,7.44,0.4,0,0,0,0
"370","SIDNEY.CROSBY","2011-12-01","PIT","C",14.61,0,0,0,7,4,3,0.27,0,4,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,28.75,16.43,12.32,1.09,6.64,0,0.25,0,0,0,0
"371","SIDNEY.CROSBY","2011-11-29","PIT","C",11.65,0,1,0,4,2,0,0.32,1,7,7,0,0,0,1,0,0,1,1,1,1,0,5.15,5.15,0,20.6,10.3,0,1.66,16.16,5.15,0.5,0,NA,0,0
"372","SIDNEY.CROSBY","2011-11-26","PIT","C",13.72,0,0,2,2,2,2,0.19,1,5,15,0,0,2,0,0,0,0,2,2,0,0,8.75,8.75,0,8.75,8.75,8.75,0.83,9.44,4.37,0.25,0,0,0,0
"373","SIDNEY.CROSBY","2011-11-25","PIT","C",11.12,0,1,1,5,3,0,0.11,0,11,3,1,0,1,0,0,0,0,2,2,1,0,10.79,10.79,0,26.98,16.19,0,0.62,3.8,0,0.79,-1,NA,0,0
"374","SIDNEY.CROSBY","2011-11-23","PIT","C",13.89,0,0,0,2,2,2,0.16,1,11,7,1,2,1,3,1,0,0,0,0,0,0,0,0,0,8.64,8.64,8.64,0.68,7.84,4.32,0.61,1,0,0,0
"375","SIDNEY.CROSBY","2011-11-21","PIT","C",10.97,2,1,0,7,6,6,0.41,3,10,4,0,1,1,0,0,0,1,1,3,3,10.94,5.47,16.41,10.94,38.29,32.82,32.82,2.23,6.79,16.41,0.71,1,33.33,28.57,33.33
"376","SIDNEY.CROSBY","2011-01-05","PIT","C",14.25,0,1,0,4,2,1,0.18,1,7,8,1,1,0,0,0,0,2,1,1,1,0,4.21,4.21,0,16.84,8.42,4.21,0.74,8.83,4.21,0.47,0,0,0,0
"377","SIDNEY.CROSBY","2011-01-01","PIT","C",17.56,0,0,0,2,2,2,0.12,0,12,8,0,1,1,3,1,0,0,0,0,0,0,0,0,0,6.83,6.83,6.83,0.4,5.88,0,0.6,1,0,0,0
"378","SIDNEY.CROSBY","2010-12-29","PIT","C",18.44,0,0,0,2,2,2,0.07,0,12,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6.51,6.51,6.51,0.23,3.57,0,0.6,0,0,0,0
"379","SIDNEY.CROSBY","2010-12-28","PIT","C",10.02,1,1,0,4,4,3,0.35,2,8,6,0,0,0,0,0,0,0,1,2,2,5.99,5.99,11.98,5.99,23.95,23.95,17.96,2.1,8.77,11.98,0.57,0,33.33,25,25
"380","SIDNEY.CROSBY","2010-12-26","PIT","C",15.59,1,0,0,3,3,3,0.12,0,10,6,1,0,2,1,1,1,0,0,1,1,3.85,0,3.85,3.85,11.55,11.55,11.55,0.46,3.96,0,0.62,-1,33.33,33.33,33.33
"381","SIDNEY.CROSBY","2010-12-23","PIT","C",13.93,1,1,0,7,5,5,0.35,1,5,10,0,0,0,1,0,0,1,1,2,2,4.31,4.31,8.61,4.31,30.15,21.54,21.54,1.49,6.93,4.31,0.33,0,20,14.29,20
"382","SIDNEY.CROSBY","2010-12-22","PIT","C",12.86,1,0,0,6,5,5,0.27,0,9,6,0,1,0,0,1,0,1,0,1,1,4.67,0,4.67,4.67,27.99,23.33,23.33,1.26,5.39,0,0.6,1,20,16.67,20
"383","SIDNEY.CROSBY","2010-12-20","PIT","C",10.46,0,0,0,9,6,6,0.27,0,5,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,51.63,34.42,34.42,1.57,4.57,0,0.5,0,0,0,0
"384","SIDNEY.CROSBY","2010-12-15","PIT","C",17.3,0,1,0,2,0,0,0,0,7,5,0,0,0,2,0,0,0,1,1,1,0,3.47,3.47,0,6.94,0,0,0,NA,0,0.58,0,NA,0,NA
"385","SIDNEY.CROSBY","2010-12-14","PIT","C",14.96,0,0,0,1,1,0,0.01,0,13,8,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4.01,4.01,0,0.03,0.69,0,0.62,0,NA,0,0
"386","SIDNEY.CROSBY","2010-12-11","PIT","C",12.93,0,0,0,3,3,2,0.27,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.92,13.92,9.28,1.26,9.02,9.28,0.54,0,0,0,0
"387","SIDNEY.CROSBY","2010-12-08","PIT","C",14.79,2,0,0,5,4,2,0.59,3,13,3,1,0,0,2,0,0,1,0,2,2,8.11,0,8.11,8.11,20.28,16.23,8.11,2.39,14.73,12.17,0.81,-1,100,40,50
"388","SIDNEY.CROSBY","2010-12-06","PIT","C",14.65,1,1,0,7,7,5,0.39,1,6,11,0,0,0,0,0,0,1,1,2,2,4.1,4.1,8.19,4.1,28.67,28.67,20.48,1.6,5.57,4.1,0.35,0,20,14.29,14.29
"389","SIDNEY.CROSBY","2010-12-04","PIT","C",12.43,0,0,0,4,4,3,0.15,0,5,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,19.31,19.31,14.48,0.73,3.78,0,0.56,2,0,0,0
"390","SIDNEY.CROSBY","2010-12-02","PIT","C",17.04,3,0,0,9,8,5,0.76,3,9,8,0,0,0,0,0,2,0,0,3,3,10.56,0,10.56,10.56,31.69,28.17,17.61,2.66,9.45,10.56,0.53,0,60,33.33,37.5
"391","SIDNEY.CROSBY","2010-11-29","PIT","C",15.51,0,1,0,4,3,2,0.3,2,10,5,1,1,1,3,0,0,0,1,1,1,0,3.87,3.87,0,15.47,11.61,7.74,1.15,9.93,7.74,0.67,0,0,0,0
"392","SIDNEY.CROSBY","2010-11-27","PIT","C",15.2,1,0,0,1,1,1,0.24,1,7,12,0,0,1,2,0,0,0,0,1,1,3.95,0,3.95,3.95,3.95,3.95,3.95,0.96,24.34,3.95,0.37,0,100,100,100
"393","SIDNEY.CROSBY","2010-11-26","PIT","C",14.29,0,0,0,3,3,3,0.28,2,6,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,12.6,12.6,12.6,1.19,9.46,8.4,0.43,1,0,0,0
"394","SIDNEY.CROSBY","2010-11-24","PIT","C",13.46,0,1,0,1,1,1,0.04,0,7,12,0,1,0,0,0,1,0,1,1,1,0,4.46,4.46,0,4.46,4.46,4.46,0.17,3.79,0,0.37,1,0,0,0
"395","SIDNEY.CROSBY","2010-11-22","PIT","C",16.6,0,0,0,3,3,3,0.1,0,9,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,10.84,10.84,10.84,0.37,3.45,0,0.6,0,0,0,0
"396","SIDNEY.CROSBY","2010-11-19","PIT","C",17.45,1,1,1,5,5,3,0.69,3,12,11,0,1,0,1,1,0,1,2,3,2,3.44,6.88,10.32,3.44,17.19,17.19,10.32,2.39,13.88,10.32,0.52,1,33.33,20,20
"397","SIDNEY.CROSBY","2010-11-17","PIT","C",16.8,1,0,0,7,6,4,0.51,2,12,10,2,0,2,2,0,0,0,0,1,1,3.57,0,3.57,3.57,25,21.43,14.29,1.82,8.49,7.14,0.55,-2,25,14.29,16.67
"398","SIDNEY.CROSBY","2010-11-15","PIT","C",14.08,0,0,1,4,4,2,0.38,2,9,3,0,0,1,2,0,0,1,1,1,0,0,4.26,4.26,0,17.05,17.05,8.52,1.62,9.48,8.52,0.75,0,0,0,0
"399","SIDNEY.CROSBY","2010-11-13","PIT","C",13.07,1,0,0,3,2,2,0.19,1,4,9,0,0,0,0,2,0,1,0,1,1,4.59,0,4.59,4.59,13.77,9.18,9.18,0.88,9.59,4.59,0.31,0,50,33.33,50
"400","SIDNEY.CROSBY","2010-11-12","PIT","C",10.2,1,1,0,3,3,1,0.16,0,8,2,0,1,0,0,0,0,1,1,2,2,5.88,5.88,11.76,5.88,17.65,17.65,5.88,0.97,5.49,0,0.8,1,100,33.33,33.33
"401","SIDNEY.CROSBY","2010-11-10","PIT","C",20.52,0,0,2,6,3,1,0.04,0,9,12,0,0,2,0,1,0,0,2,2,0,0,5.85,5.85,0,17.54,8.77,2.92,0.11,1.26,0,0.43,0,0,0,0
"402","SIDNEY.CROSBY","2010-11-06","PIT","C",15.52,1,0,0,7,6,5,0.58,2,9,9,0,0,0,1,0,1,0,0,1,1,3.87,0,3.87,3.87,27.06,23.2,19.33,2.25,9.68,7.73,0.5,0,20,14.29,16.67
"403","SIDNEY.CROSBY","2010-11-05","PIT","C",16,1,0,0,2,1,1,0.05,0,10,4,0,0,0,0,0,0,0,0,1,1,3.75,0,3.75,3.75,7.5,3.75,3.75,0.2,5.32,0,0.71,0,100,50,100
"404","SIDNEY.CROSBY","2010-11-03","PIT","C",13.95,0,0,0,2,1,0,0.01,0,7,6,0,1,1,1,0,1,1,0,0,0,0,0,0,0,8.6,4.3,0,0.03,0.71,0,0.54,1,NA,0,0
"405","SIDNEY.CROSBY","2010-10-30","PIT","C",13.77,0,1,1,8,6,5,0.88,2,8,4,0,0,0,2,0,0,1,2,2,1,0,8.71,8.71,0,34.86,26.14,21.79,3.85,14.71,8.71,0.67,0,0,0,0
"406","SIDNEY.CROSBY","2010-10-29","PIT","C",12.91,0,0,0,1,1,1,0.15,1,15,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4.65,4.65,4.65,0.69,14.88,4.65,0.75,0,0,0,0
"407","SIDNEY.CROSBY","2010-10-27","PIT","C",13.42,0,0,1,4,3,3,0.3,2,6,6,0,0,1,1,1,0,0,1,1,0,0,4.47,4.47,0,17.88,13.41,13.41,1.34,9.98,8.94,0.5,0,0,0,0
"408","SIDNEY.CROSBY","2010-10-23","PIT","C",13.8,0,0,0,6,4,4,0.46,1,9,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,26.09,17.39,17.39,2.01,11.55,4.35,0.64,1,0,0,0
"409","SIDNEY.CROSBY","2010-10-21","PIT","C",11.32,2,0,0,7,5,5,0.27,0,5,9,1,0,0,2,0,2,0,0,2,2,10.6,0,10.6,10.6,37.1,26.5,26.5,1.45,5.46,0,0.36,-1,40,28.57,40
"410","SIDNEY.CROSBY","2010-10-18","PIT","C",13.74,0,0,1,1,1,1,0.06,0,7,5,0,0,0,2,0,0,0,1,1,0,0,4.37,4.37,0,4.37,4.37,4.37,0.26,6.03,0,0.58,0,0,0,0
"411","SIDNEY.CROSBY","2010-10-16","PIT","C",9.33,0,1,0,2,2,2,0.08,0,5,5,1,0,2,1,2,0,1,1,1,1,0,6.43,6.43,0,12.86,12.86,12.86,0.52,4.05,0,0.5,-1,0,0,0
"412","SIDNEY.CROSBY","2010-10-15","PIT","C",10.19,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.58,0,NA,NA,NA
"413","SIDNEY.CROSBY","2010-10-13","PIT","C",15.02,1,0,0,4,4,3,0.4,2,7,4,0,0,4,2,0,0,0,0,1,1,3.99,0,3.99,3.99,15.98,15.98,11.98,1.58,9.9,7.99,0.64,0,33.33,25,25
"414","SIDNEY.CROSBY","2010-10-11","PIT","C",12,0,0,0,4,4,2,0.28,1,7,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20,20,10,1.39,6.97,5,0.58,1,0,0,0
"415","SIDNEY.CROSBY","2010-10-09","PIT","C",11.85,0,0,0,3,3,2,0.12,0,5,4,0,1,3,1,1,0,0,0,0,0,0,0,0,0,15.19,15.19,10.13,0.59,3.9,0,0.56,1,0,0,0
"416","SIDNEY.CROSBY","2010-10-07","PIT","C",15.87,0,0,0,4,2,2,0.23,1,10,7,0,1,2,0,0,2,0,0,0,0,0,0,0,0,15.12,7.56,7.56,0.87,11.5,3.78,0.59,1,0,0,0
"417","SIDNEY.CROSBY","2010-05-12","PIT","C",13.97,0,0,0,5,5,3,0.34,1,12,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,21.47,21.47,12.88,1.45,6.76,4.29,0.86,0,0,0,0
"418","SIDNEY.CROSBY","2010-05-10","PIT","C",17.34,1,0,0,2,2,2,0.19,1,7,8,0,0,0,0,0,0,1,0,1,1,3.46,0,3.46,3.46,6.92,6.92,6.92,0.67,9.71,3.46,0.47,0,50,50,50
"419","SIDNEY.CROSBY","2010-05-08","PIT","C",16.17,0,0,0,5,1,1,0.05,0,7,6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,18.55,3.71,3.71,0.18,4.8,0,0.54,0,0,0,0
"420","SIDNEY.CROSBY","2010-05-06","PIT","C",15.48,0,0,0,5,4,4,0.23,1,4,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,19.38,15.5,15.5,0.89,5.76,3.88,0.44,0,0,0,0
"421","SIDNEY.CROSBY","2010-05-04","PIT","C",16.95,0,0,0,3,2,1,0.12,0,10,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10.62,7.08,3.54,0.42,5.94,0,0.71,1,0,0,0
"422","SIDNEY.CROSBY","2010-05-02","PIT","C",17.5,0,0,0,4,3,1,0.22,0,7,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,13.71,10.29,3.43,0.74,7.2,0,0.64,0,0,0,0
"423","SIDNEY.CROSBY","2010-04-30","PIT","C",12.94,0,0,0,1,1,1,0.06,0,7,5,0,0,3,1,3,0,0,0,0,0,0,0,0,0,4.64,4.64,4.64,0.27,5.85,0,0.58,0,0,0,0
"424","SIDNEY.CROSBY","2010-04-24","PIT","C",16.97,0,0,0,4,3,2,0.05,0,8,6,0,0,1,4,1,0,0,0,0,0,0,0,0,0,14.14,10.61,7.07,0.18,1.71,0,0.57,0,0,0,0
"425","SIDNEY.CROSBY","2010-04-22","PIT","C",26.19,1,1,0,12,9,9,0.75,2,13,10,0,0,0,1,2,2,0,1,2,2,2.29,2.29,4.58,2.29,27.49,20.62,20.62,1.72,8.33,4.58,0.57,0,11.11,8.33,11.11
"426","SIDNEY.CROSBY","2010-04-20","PIT","C",9.66,2,1,0,4,4,3,0.28,1,6,4,0,0,1,1,0,1,0,1,3,3,12.42,6.21,18.63,12.42,24.84,24.84,18.63,1.72,6.91,6.21,0.6,0,66.67,50,50
"427","SIDNEY.CROSBY","2010-04-18","PIT","C",12.05,0,0,1,1,1,1,0.04,0,7,0,0,0,3,0,0,2,0,1,1,0,0,4.98,4.98,0,4.98,4.98,4.98,0.22,4.5,0,1,0,0,0,0
"428","SIDNEY.CROSBY","2010-04-16","PIT","C",15.48,1,1,0,7,6,5,0.59,2,8,4,0,0,3,1,1,1,0,1,2,2,3.88,3.88,7.75,3.88,27.13,23.26,19.38,2.28,9.79,7.75,0.67,0,20,14.29,16.67
"429","SIDNEY.CROSBY","2010-04-14","PIT","C",14.58,0,1,0,1,1,1,0.03,0,6,7,0,1,2,0,0,1,0,1,1,1,0,4.12,4.12,0,4.12,4.12,4.12,0.12,2.83,0,0.46,1,0,0,0
"430","SIDNEY.CROSBY","2010-04-11","PIT","C",11.06,2,1,1,6,6,5,0.56,2,11,6,0,1,0,1,1,0,0,2,4,3,10.85,10.85,21.7,10.85,32.55,32.55,27.12,3.06,9.4,10.85,0.65,1,40,33.33,33.33
"431","SIDNEY.CROSBY","2010-04-10","PIT","C",13.52,0,0,0,2,2,1,0.07,0,5,9,1,1,0,1,0,0,1,0,0,0,0,0,0,0,8.88,8.88,4.44,0.3,3.33,0,0.36,0,0,0,0
"432","SIDNEY.CROSBY","2010-04-08","PIT","C",8.51,1,0,1,2,2,2,0.1,0,4,10,0,0,0,1,2,0,1,1,2,1,7.05,7.05,14.1,7.05,14.1,14.1,14.1,0.72,5.13,0,0.29,0,50,50,50
"433","SIDNEY.CROSBY","2010-04-06","PIT","C",19.36,0,1,1,4,1,1,0.02,0,11,10,0,1,1,0,0,0,0,2,2,1,0,6.2,6.2,0,12.4,3.1,3.1,0.06,1.98,0,0.52,1,0,0,0
"434","SIDNEY.CROSBY","2010-04-03","PIT","C",16.8,0,0,1,7,2,1,0.1,0,8,8,0,0,1,1,0,1,0,1,1,0,0,3.57,3.57,0,25,7.14,3.57,0.35,4.93,0,0.5,0,0,0,0
"435","SIDNEY.CROSBY","2010-03-31","PIT","C",14.28,0,0,0,2,1,1,0.02,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.4,4.2,4.2,0.07,1.72,0,0.54,0,0,0,0
"436","SIDNEY.CROSBY","2010-03-28","PIT","C",17.04,2,0,0,4,4,3,0.6,2,11,9,0,0,2,0,0,1,0,0,2,2,7.04,0,7.04,7.04,14.08,14.08,10.56,2.13,15.1,7.04,0.55,0,66.67,50,50
"437","SIDNEY.CROSBY","2010-03-27","PIT","C",11.21,0,1,1,3,2,2,0.11,0,4,5,0,1,1,3,0,0,0,2,2,1,0,10.7,10.7,0,16.06,10.7,10.7,0.61,5.71,0,0.44,1,0,0,0
"438","SIDNEY.CROSBY","2010-03-24","PIT","C",16.41,0,0,0,0,0,0,0,0,6,12,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.33,1,NA,NA,NA
"439","SIDNEY.CROSBY","2010-03-22","PIT","C",16.89,0,0,0,2,2,2,0.06,0,10,10,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7.1,7.1,7.1,0.2,2.84,0,0.5,0,0,0,0
"440","SIDNEY.CROSBY","2010-03-20","PIT","C",13.85,0,0,0,4,4,1,0.1,0,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.33,17.33,4.33,0.44,2.51,0,0.5,0,0,0,0
"441","SIDNEY.CROSBY","2010-03-18","PIT","C",12.56,0,0,0,2,2,1,0.05,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.55,9.55,4.78,0.26,2.7,0,0.62,0,0,0,0
